<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.Si-9.23,1,20230913,162700,96457.0000000,96462.0000000,96451.0000000,96458.0000000,221
SPFB.Si-9.23,1,20230913,162800,96455.0000000,96491.0000000,96455.0000000,96483.0000000,499
SPFB.Si-9.23,1,20230913,162900,96485.0000000,96519.0000000,96483.0000000,96487.0000000,881
SPFB.Si-9.23,1,20230913,163000,96488.0000000,96506.0000000,96461.0000000,96484.0000000,731
SPFB.Si-9.23,1,20230913,163100,96485.0000000,96488.0000000,96457.0000000,96467.0000000,464
SPFB.Si-9.23,1,20230913,163200,96467.0000000,96467.0000000,96417.0000000,96419.0000000,1099
SPFB.Si-9.23,1,20230913,163300,96419.0000000,96446.0000000,96419.0000000,96442.0000000,456
SPFB.Si-9.23,1,20230913,163400,96441.0000000,96443.0000000,96433.0000000,96433.0000000,202
SPFB.Si-9.23,1,20230913,163500,96433.0000000,96436.0000000,96381.0000000,96381.0000000,999
SPFB.Si-9.23,1,20230913,163600,96381.0000000,96389.0000000,96318.0000000,96322.0000000,1342
SPFB.Si-9.23,1,20230913,163700,96323.0000000,96363.0000000,96323.0000000,96349.0000000,914
SPFB.Si-9.23,1,20230913,163800,96349.0000000,96378.0000000,96349.0000000,96368.0000000,770
SPFB.Si-9.23,1,20230913,163900,96368.0000000,96379.0000000,96336.0000000,96348.0000000,997
SPFB.Si-9.23,1,20230913,164000,96347.0000000,96352.0000000,96293.0000000,96309.0000000,2703
SPFB.Si-9.23,1,20230913,164100,96315.0000000,96345.0000000,96315.0000000,96345.0000000,1063
SPFB.Si-9.23,1,20230913,164200,96345.0000000,96390.0000000,96318.0000000,96371.0000000,1917
SPFB.Si-9.23,1,20230913,164300,96372.0000000,96398.0000000,96362.0000000,96393.0000000,694
SPFB.Si-9.23,1,20230913,164400,96397.0000000,96426.0000000,96397.0000000,96418.0000000,848
SPFB.Si-9.23,1,20230913,164500,96415.0000000,96440.0000000,96382.0000000,96390.0000000,1210
SPFB.Si-9.23,1,20230913,164600,96388.0000000,96409.0000000,96378.0000000,96407.0000000,675
SPFB.Si-9.23,1,20230913,164700,96405.0000000,96414.0000000,96394.0000000,96408.0000000,355
SPFB.Si-9.23,1,20230913,164800,96408.0000000,96412.0000000,96391.0000000,96406.0000000,321
SPFB.Si-9.23,1,20230913,164900,96406.0000000,96443.0000000,96401.0000000,96443.0000000,1459
SPFB.Si-9.23,1,20230913,165000,96443.0000000,96443.0000000,96427.0000000,96439.0000000,486
SPFB.Si-9.23,1,20230913,165100,96439.0000000,96440.0000000,96401.0000000,96410.0000000,1165
SPFB.Si-9.23,1,20230913,165200,96410.0000000,96433.0000000,96410.0000000,96433.0000000,441
SPFB.Si-9.23,1,20230913,165300,96433.0000000,96442.0000000,96429.0000000,96440.0000000,277
SPFB.Si-9.23,1,20230913,165400,96439.0000000,96439.0000000,96415.0000000,96429.0000000,665
SPFB.Si-9.23,1,20230913,165500,96429.0000000,96473.0000000,96424.0000000,96473.0000000,1442
SPFB.Si-9.23,1,20230913,165600,96474.0000000,96511.0000000,96474.0000000,96507.0000000,1866
SPFB.Si-9.23,1,20230913,165700,96508.0000000,96517.0000000,96458.0000000,96478.0000000,2283
SPFB.Si-9.23,1,20230913,165800,96481.0000000,96495.0000000,96474.0000000,96486.0000000,1753
SPFB.Si-9.23,1,20230913,165900,96476.0000000,96487.0000000,96452.0000000,96452.0000000,1285
SPFB.Si-9.23,1,20230913,170000,96453.0000000,96479.0000000,96440.0000000,96472.0000000,1708
SPFB.Si-9.23,1,20230913,170100,96472.0000000,96472.0000000,96453.0000000,96468.0000000,2966
SPFB.Si-9.23,1,20230913,170200,96468.0000000,96501.0000000,96452.0000000,96498.0000000,2637
SPFB.Si-9.23,1,20230913,170300,96499.0000000,96633.0000000,96498.0000000,96626.0000000,4817
SPFB.Si-9.23,1,20230913,170400,96615.0000000,96623.0000000,96586.0000000,96604.0000000,1747
SPFB.Si-9.23,1,20230913,170500,96604.0000000,96642.0000000,96591.0000000,96621.0000000,2214
SPFB.Si-9.23,1,20230913,170600,96622.0000000,96646.0000000,96614.0000000,96619.0000000,1623
SPFB.Si-9.23,1,20230913,170700,96622.0000000,96623.0000000,96553.0000000,96603.0000000,2372
SPFB.Si-9.23,1,20230913,170800,96604.0000000,96605.0000000,96555.0000000,96567.0000000,1179
SPFB.Si-9.23,1,20230913,170900,96566.0000000,96579.0000000,96551.0000000,96555.0000000,745
SPFB.Si-9.23,1,20230913,171000,96554.0000000,96596.0000000,96552.0000000,96594.0000000,835
SPFB.Si-9.23,1,20230913,171100,96595.0000000,96600.0000000,96565.0000000,96568.0000000,929
SPFB.Si-9.23,1,20230913,171200,96572.0000000,96593.0000000,96568.0000000,96589.0000000,699
SPFB.Si-9.23,1,20230913,171300,96589.0000000,96609.0000000,96588.0000000,96594.0000000,1731
SPFB.Si-9.23,1,20230913,171400,96594.0000000,96621.0000000,96594.0000000,96621.0000000,1611
SPFB.Si-9.23,1,20230913,171500,96621.0000000,96637.0000000,96619.0000000,96636.0000000,1538
SPFB.Si-9.23,1,20230913,171600,96631.0000000,96636.0000000,96601.0000000,96610.0000000,1487
SPFB.Si-9.23,1,20230913,171700,96610.0000000,96626.0000000,96605.0000000,96620.0000000,576
SPFB.Si-9.23,1,20230913,171800,96621.0000000,96628.0000000,96612.0000000,96613.0000000,545
SPFB.Si-9.23,1,20230913,171900,96612.0000000,96639.0000000,96612.0000000,96635.0000000,1868
SPFB.Si-9.23,1,20230913,172000,96635.0000000,96665.0000000,96635.0000000,96664.0000000,2982
SPFB.Si-9.23,1,20230913,172100,96662.0000000,96667.0000000,96574.0000000,96591.0000000,3258
SPFB.Si-9.23,1,20230913,172200,96594.0000000,96661.0000000,96578.0000000,96658.0000000,2550
SPFB.Si-9.23,1,20230913,172300,96658.0000000,96690.0000000,96641.0000000,96678.0000000,3267
SPFB.Si-9.23,1,20230913,172400,96679.0000000,96692.0000000,96650.0000000,96668.0000000,2688
SPFB.Si-9.23,1,20230913,172500,96668.0000000,96686.0000000,96661.0000000,96685.0000000,1241
SPFB.Si-9.23,1,20230913,172600,96685.0000000,96687.0000000,96653.0000000,96653.0000000,1343
SPFB.Si-9.23,1,20230913,172700,96653.0000000,96658.0000000,96614.0000000,96624.0000000,2670
SPFB.Si-9.23,1,20230913,172800,96624.0000000,96624.0000000,96561.0000000,96568.0000000,4098
SPFB.Si-9.23,1,20230913,172900,96569.0000000,96571.0000000,96401.0000000,96403.0000000,7867
SPFB.Si-9.23,1,20230913,173000,96402.0000000,96460.0000000,96370.0000000,96413.0000000,4854
SPFB.Si-9.23,1,20230913,173100,96415.0000000,96423.0000000,96360.0000000,96414.0000000,4483
SPFB.Si-9.23,1,20230913,173200,96413.0000000,96441.0000000,96350.0000000,96378.0000000,4674
SPFB.Si-9.23,1,20230913,173300,96379.0000000,96419.0000000,96369.0000000,96414.0000000,2171
SPFB.Si-9.23,1,20230913,173400,96415.0000000,96433.0000000,96363.0000000,96408.0000000,2350
SPFB.Si-9.23,1,20230913,173500,96404.0000000,96428.0000000,96387.0000000,96401.0000000,1095
SPFB.Si-9.23,1,20230913,173600,96401.0000000,96414.0000000,96384.0000000,96384.0000000,781
SPFB.Si-9.23,1,20230913,173700,96384.0000000,96417.0000000,96361.0000000,96390.0000000,2571
SPFB.Si-9.23,1,20230913,173800,96385.0000000,96417.0000000,96378.0000000,96412.0000000,1443
SPFB.Si-9.23,1,20230913,173900,96411.0000000,96494.0000000,96400.0000000,96466.0000000,5895
SPFB.Si-9.23,1,20230913,174000,96466.0000000,96489.0000000,96451.0000000,96466.0000000,825
SPFB.Si-9.23,1,20230913,174100,96465.0000000,96465.0000000,96386.0000000,96391.0000000,2924
SPFB.Si-9.23,1,20230913,174200,96390.0000000,96426.0000000,96321.0000000,96354.0000000,6679
SPFB.Si-9.23,1,20230913,174300,96357.0000000,96364.0000000,96308.0000000,96338.0000000,2487
SPFB.Si-9.23,1,20230913,174400,96335.0000000,96336.0000000,96263.0000000,96303.0000000,3565
SPFB.Si-9.23,1,20230913,174500,96308.0000000,96358.0000000,96295.0000000,96351.0000000,1674
SPFB.Si-9.23,1,20230913,174600,96351.0000000,96379.0000000,96324.0000000,96337.0000000,1622
SPFB.Si-9.23,1,20230913,174700,96338.0000000,96353.0000000,96274.0000000,96302.0000000,1988
SPFB.Si-9.23,1,20230913,174800,96299.0000000,96342.0000000,96281.0000000,96307.0000000,1987
SPFB.Si-9.23,1,20230913,174900,96307.0000000,96312.0000000,96276.0000000,96301.0000000,2100
SPFB.Si-9.23,1,20230913,175000,96301.0000000,96366.0000000,96285.0000000,96360.0000000,3518
SPFB.Si-9.23,1,20230913,175100,96361.0000000,96392.0000000,96345.0000000,96383.0000000,2100
SPFB.Si-9.23,1,20230913,175200,96384.0000000,96396.0000000,96373.0000000,96384.0000000,1753
SPFB.Si-9.23,1,20230913,175300,96382.0000000,96388.0000000,96375.0000000,96385.0000000,244
SPFB.Si-9.23,1,20230913,175400,96382.0000000,96400.0000000,96362.0000000,96376.0000000,1273
SPFB.Si-9.23,1,20230913,175500,96368.0000000,96369.0000000,96322.0000000,96330.0000000,1125
SPFB.Si-9.23,1,20230913,175600,96330.0000000,96341.0000000,96320.0000000,96326.0000000,817
SPFB.Si-9.23,1,20230913,175700,96326.0000000,96346.0000000,96316.0000000,96338.0000000,1170
SPFB.Si-9.23,1,20230913,175800,96338.0000000,96351.0000000,96332.0000000,96345.0000000,542
SPFB.Si-9.23,1,20230913,175900,96343.0000000,96357.0000000,96331.0000000,96353.0000000,428
SPFB.Si-9.23,1,20230913,180000,96353.0000000,96373.0000000,96345.0000000,96359.0000000,675
SPFB.Si-9.23,1,20230913,180100,96360.0000000,96371.0000000,96358.0000000,96363.0000000,321
SPFB.Si-9.23,1,20230913,180200,96364.0000000,96379.0000000,96361.0000000,96373.0000000,450
SPFB.Si-9.23,1,20230913,180300,96373.0000000,96385.0000000,96365.0000000,96365.0000000,526
SPFB.Si-9.23,1,20230913,180400,96365.0000000,96381.0000000,96355.0000000,96377.0000000,730
SPFB.Si-9.23,1,20230913,180500,96374.0000000,96380.0000000,96347.0000000,96352.0000000,511
SPFB.Si-9.23,1,20230913,180600,96353.0000000,96354.0000000,96303.0000000,96304.0000000,1175
SPFB.Si-9.23,1,20230913,180700,96304.0000000,96311.0000000,96263.0000000,96269.0000000,3167
SPFB.Si-9.23,1,20230913,180800,96270.0000000,96277.0000000,96230.0000000,96231.0000000,2275
SPFB.Si-9.23,1,20230913,180900,96230.0000000,96231.0000000,96129.0000000,96133.0000000,5479
SPFB.Si-9.23,1,20230913,181000,96134.0000000,96175.0000000,96127.0000000,96139.0000000,3837
SPFB.Si-9.23,1,20230913,181100,96134.0000000,96202.0000000,96134.0000000,96194.0000000,1700
SPFB.Si-9.23,1,20230913,181200,96195.0000000,96209.0000000,96185.0000000,96194.0000000,1132
SPFB.Si-9.23,1,20230913,181300,96194.0000000,96208.0000000,96186.0000000,96207.0000000,659
SPFB.Si-9.23,1,20230913,181400,96207.0000000,96207.0000000,96117.0000000,96154.0000000,4095
SPFB.Si-9.23,1,20230913,181500,96148.0000000,96152.0000000,96049.0000000,96068.0000000,4502
SPFB.Si-9.23,1,20230913,181600,96063.0000000,96063.0000000,96005.0000000,96006.0000000,3283
SPFB.Si-9.23,1,20230913,181700,96005.0000000,96031.0000000,95973.0000000,96002.0000000,3338
SPFB.Si-9.23,1,20230913,181800,96002.0000000,96043.0000000,95969.0000000,95983.0000000,2795
SPFB.Si-9.23,1,20230913,181900,95983.0000000,96000.0000000,95967.0000000,95982.0000000,1424
SPFB.Si-9.23,1,20230913,182000,95980.0000000,95990.0000000,95942.0000000,95942.0000000,3133
SPFB.Si-9.23,1,20230913,182100,95941.0000000,95974.0000000,95917.0000000,95948.0000000,2557
SPFB.Si-9.23,1,20230913,182200,95943.0000000,95954.0000000,95868.0000000,95896.0000000,3625
SPFB.Si-9.23,1,20230913,182300,95895.0000000,95959.0000000,95863.0000000,95951.0000000,2959
SPFB.Si-9.23,1,20230913,182400,95951.0000000,95981.0000000,95949.0000000,95978.0000000,1505
SPFB.Si-9.23,1,20230913,182500,95978.0000000,95981.0000000,95932.0000000,95941.0000000,1465
SPFB.Si-9.23,1,20230913,182600,95940.0000000,95953.0000000,95939.0000000,95950.0000000,464
SPFB.Si-9.23,1,20230913,182700,95949.0000000,95993.0000000,95949.0000000,95993.0000000,974
SPFB.Si-9.23,1,20230913,182800,95992.0000000,96092.0000000,95990.0000000,96092.0000000,3306
SPFB.Si-9.23,1,20230913,182900,96092.0000000,96160.0000000,96064.0000000,96141.0000000,4846
SPFB.Si-9.23,1,20230913,183000,96140.0000000,96174.0000000,96091.0000000,96163.0000000,6577
SPFB.Si-9.23,1,20230913,183100,96163.0000000,96164.0000000,96094.0000000,96100.0000000,4439
SPFB.Si-9.23,1,20230913,183200,96100.0000000,96141.0000000,96099.0000000,96135.0000000,1517
SPFB.Si-9.23,1,20230913,183300,96134.0000000,96143.0000000,96130.0000000,96139.0000000,1011
SPFB.Si-9.23,1,20230913,183400,96139.0000000,96194.0000000,96139.0000000,96187.0000000,4494
SPFB.Si-9.23,1,20230913,183500,96186.0000000,96262.0000000,96174.0000000,96229.0000000,4179
SPFB.Si-9.23,1,20230913,183600,96230.0000000,96247.0000000,96209.0000000,96236.0000000,1095
SPFB.Si-9.23,1,20230913,183700,96234.0000000,96248.0000000,96221.0000000,96228.0000000,841
SPFB.Si-9.23,1,20230913,183800,96230.0000000,96234.0000000,96221.0000000,96223.0000000,314
SPFB.Si-9.23,1,20230913,183900,96222.0000000,96243.0000000,96220.0000000,96238.0000000,2595
SPFB.Si-9.23,1,20230913,184000,96238.0000000,96238.0000000,96220.0000000,96220.0000000,1838
SPFB.Si-9.23,1,20230913,184100,96220.0000000,96227.0000000,96220.0000000,96221.0000000,1474
SPFB.Si-9.23,1,20230913,184200,96220.0000000,96233.0000000,96220.0000000,96230.0000000,687
SPFB.Si-9.23,1,20230913,184300,96229.0000000,96239.0000000,96224.0000000,96238.0000000,519
SPFB.Si-9.23,1,20230913,184400,96236.0000000,96272.0000000,96229.0000000,96271.0000000,2375
SPFB.Si-9.23,1,20230913,184500,96268.0000000,96270.0000000,96250.0000000,96250.0000000,1493
SPFB.Si-9.23,1,20230913,184600,96251.0000000,96264.0000000,96250.0000000,96255.0000000,1003
SPFB.Si-9.23,1,20230913,184700,96259.0000000,96260.0000000,96250.0000000,96252.0000000,1175
SPFB.Si-9.23,1,20230913,184800,96251.0000000,96287.0000000,96251.0000000,96280.0000000,2490
SPFB.Si-9.23,1,20230913,184900,96281.0000000,96290.0000000,96265.0000000,96275.0000000,1513
SPFB.Si-9.23,1,20230913,190500,96287.0000000,96382.0000000,96252.0000000,96358.0000000,2343
SPFB.Si-9.23,1,20230913,190600,96358.0000000,96378.0000000,96358.0000000,96361.0000000,612
SPFB.Si-9.23,1,20230913,190700,96361.0000000,96371.0000000,96349.0000000,96369.0000000,393
SPFB.Si-9.23,1,20230913,190800,96369.0000000,96369.0000000,96316.0000000,96316.0000000,302
SPFB.Si-9.23,1,20230913,190900,96317.0000000,96333.0000000,96293.0000000,96317.0000000,407
SPFB.Si-9.23,1,20230913,191000,96323.0000000,96323.0000000,96279.0000000,96298.0000000,463
SPFB.Si-9.23,1,20230913,191100,96298.0000000,96299.0000000,96292.0000000,96292.0000000,77
SPFB.Si-9.23,1,20230913,191200,96291.0000000,96303.0000000,96290.0000000,96290.0000000,79
SPFB.Si-9.23,1,20230913,191300,96291.0000000,96291.0000000,96272.0000000,96273.0000000,203
SPFB.Si-9.23,1,20230913,191400,96272.0000000,96273.0000000,96252.0000000,96254.0000000,282
SPFB.Si-9.23,1,20230913,191500,96258.0000000,96265.0000000,96250.0000000,96265.0000000,119
SPFB.Si-9.23,1,20230913,191600,96264.0000000,96275.0000000,96248.0000000,96251.0000000,389
SPFB.Si-9.23,1,20230913,191700,96251.0000000,96252.0000000,96230.0000000,96245.0000000,356
SPFB.Si-9.23,1,20230913,191800,96245.0000000,96245.0000000,96220.0000000,96240.0000000,551
SPFB.Si-9.23,1,20230913,191900,96242.0000000,96243.0000000,96210.0000000,96211.0000000,611
SPFB.Si-9.23,1,20230913,192000,96211.0000000,96248.0000000,96204.0000000,96207.0000000,540
SPFB.Si-9.23,1,20230913,192100,96206.0000000,96209.0000000,96201.0000000,96203.0000000,247
SPFB.Si-9.23,1,20230913,192200,96204.0000000,96204.0000000,96183.0000000,96183.0000000,446
SPFB.Si-9.23,1,20230913,192300,96182.0000000,96201.0000000,96165.0000000,96177.0000000,540
SPFB.Si-9.23,1,20230913,192400,96178.0000000,96178.0000000,96146.0000000,96154.0000000,665
SPFB.Si-9.23,1,20230913,192500,96154.0000000,96170.0000000,96125.0000000,96162.0000000,856
SPFB.Si-9.23,1,20230913,192600,96156.0000000,96167.0000000,96105.0000000,96106.0000000,1152
SPFB.Si-9.23,1,20230913,192700,96108.0000000,96158.0000000,96106.0000000,96158.0000000,566
SPFB.Si-9.23,1,20230913,192800,96158.0000000,96175.0000000,96157.0000000,96166.0000000,342
SPFB.Si-9.23,1,20230913,192900,96166.0000000,96173.0000000,96155.0000000,96173.0000000,312
SPFB.Si-9.23,1,20230913,193000,96172.0000000,96180.0000000,96166.0000000,96178.0000000,264
SPFB.Si-9.23,1,20230913,193100,96179.0000000,96179.0000000,96170.0000000,96172.0000000,148
SPFB.Si-9.23,1,20230913,193200,96171.0000000,96183.0000000,96170.0000000,96183.0000000,143
SPFB.Si-9.23,1,20230913,193300,96182.0000000,96188.0000000,96170.0000000,96187.0000000,129
SPFB.Si-9.23,1,20230913,193400,96187.0000000,96190.0000000,96178.0000000,96190.0000000,172
SPFB.Si-9.23,1,20230913,193500,96190.0000000,96190.0000000,96189.0000000,96190.0000000,139
SPFB.Si-9.23,1,20230913,193600,96189.0000000,96190.0000000,96176.0000000,96176.0000000,138
SPFB.Si-9.23,1,20230913,193700,96177.0000000,96186.0000000,96175.0000000,96178.0000000,80
SPFB.Si-9.23,1,20230913,193800,96176.0000000,96184.0000000,96173.0000000,96183.0000000,89
SPFB.Si-9.23,1,20230913,193900,96184.0000000,96186.0000000,96175.0000000,96185.0000000,56
SPFB.Si-9.23,1,20230913,194000,96180.0000000,96186.0000000,96177.0000000,96182.0000000,99
SPFB.Si-9.23,1,20230913,194100,96183.0000000,96183.0000000,96182.0000000,96183.0000000,11
SPFB.Si-9.23,1,20230913,194200,96181.0000000,96185.0000000,96181.0000000,96185.0000000,15
SPFB.Si-9.23,1,20230913,194300,96186.0000000,96190.0000000,96183.0000000,96189.0000000,123
SPFB.Si-9.23,1,20230913,194400,96189.0000000,96240.0000000,96188.0000000,96238.0000000,846
SPFB.Si-9.23,1,20230913,194500,96238.0000000,96239.0000000,96218.0000000,96236.0000000,114
SPFB.Si-9.23,1,20230913,194600,96233.0000000,96241.0000000,96226.0000000,96230.0000000,200
SPFB.Si-9.23,1,20230913,194700,96234.0000000,96239.0000000,96221.0000000,96230.0000000,101
SPFB.Si-9.23,1,20230913,194800,96237.0000000,96239.0000000,96230.0000000,96230.0000000,81
SPFB.Si-9.23,1,20230913,194900,96226.0000000,96234.0000000,96223.0000000,96231.0000000,35
SPFB.Si-9.23,1,20230913,195000,96230.0000000,96232.0000000,96226.0000000,96226.0000000,94
SPFB.Si-9.23,1,20230913,195100,96230.0000000,96230.0000000,96224.0000000,96224.0000000,31
SPFB.Si-9.23,1,20230913,195200,96225.0000000,96229.0000000,96216.0000000,96229.0000000,164
SPFB.Si-9.23,1,20230913,195300,96229.0000000,96239.0000000,96228.0000000,96238.0000000,148
SPFB.Si-9.23,1,20230913,195400,96239.0000000,96239.0000000,96236.0000000,96236.0000000,31
SPFB.Si-9.23,1,20230913,195500,96236.0000000,96244.0000000,96224.0000000,96244.0000000,364
SPFB.Si-9.23,1,20230913,195600,96244.0000000,96250.0000000,96242.0000000,96249.0000000,588
SPFB.Si-9.23,1,20230913,195700,96250.0000000,96250.0000000,96246.0000000,96250.0000000,184
SPFB.Si-9.23,1,20230913,195800,96250.0000000,96250.0000000,96244.0000000,96250.0000000,326
SPFB.Si-9.23,1,20230913,195900,96247.0000000,96247.0000000,96217.0000000,96226.0000000,186
SPFB.Si-9.23,1,20230913,200000,96216.0000000,96244.0000000,96208.0000000,96213.0000000,234
SPFB.Si-9.23,1,20230913,200100,96219.0000000,96220.0000000,96213.0000000,96220.0000000,74
SPFB.Si-9.23,1,20230913,200200,96214.0000000,96232.0000000,96208.0000000,96232.0000000,214
SPFB.Si-9.23,1,20230913,200300,96232.0000000,96250.0000000,96217.0000000,96250.0000000,253
SPFB.Si-9.23,1,20230913,200400,96250.0000000,96250.0000000,96247.0000000,96248.0000000,100
SPFB.Si-9.23,1,20230913,200500,96248.0000000,96250.0000000,96242.0000000,96242.0000000,114
SPFB.Si-9.23,1,20230913,200600,96249.0000000,96250.0000000,96226.0000000,96227.0000000,66
SPFB.Si-9.23,1,20230913,200700,96228.0000000,96239.0000000,96217.0000000,96221.0000000,85
SPFB.Si-9.23,1,20230913,200800,96220.0000000,96240.0000000,96216.0000000,96235.0000000,18
SPFB.Si-9.23,1,20230913,200900,96229.0000000,96229.0000000,96215.0000000,96215.0000000,47
SPFB.Si-9.23,1,20230913,201000,96216.0000000,96230.0000000,96215.0000000,96229.0000000,55
SPFB.Si-9.23,1,20230913,201100,96227.0000000,96229.0000000,96226.0000000,96227.0000000,36
SPFB.Si-9.23,1,20230913,201200,96226.0000000,96227.0000000,96226.0000000,96226.0000000,5
SPFB.Si-9.23,1,20230913,201300,96227.0000000,96227.0000000,96225.0000000,96226.0000000,57
SPFB.Si-9.23,1,20230913,201400,96221.0000000,96221.0000000,96168.0000000,96168.0000000,379
SPFB.Si-9.23,1,20230913,201500,96170.0000000,96201.0000000,96170.0000000,96194.0000000,116
SPFB.Si-9.23,1,20230913,201600,96186.0000000,96186.0000000,96182.0000000,96182.0000000,67
SPFB.Si-9.23,1,20230913,201700,96174.0000000,96174.0000000,96167.0000000,96167.0000000,127
SPFB.Si-9.23,1,20230913,201800,96168.0000000,96170.0000000,96140.0000000,96141.0000000,310
SPFB.Si-9.23,1,20230913,201900,96146.0000000,96148.0000000,96140.0000000,96140.0000000,122
SPFB.Si-9.23,1,20230913,202000,96140.0000000,96148.0000000,96132.0000000,96133.0000000,119
SPFB.Si-9.23,1,20230913,202100,96134.0000000,96148.0000000,96131.0000000,96131.0000000,123
SPFB.Si-9.23,1,20230913,202200,96131.0000000,96138.0000000,96131.0000000,96138.0000000,169
SPFB.Si-9.23,1,20230913,202300,96138.0000000,96148.0000000,96138.0000000,96148.0000000,64
SPFB.Si-9.23,1,20230913,202400,96148.0000000,96172.0000000,96148.0000000,96171.0000000,187
SPFB.Si-9.23,1,20230913,202500,96169.0000000,96178.0000000,96169.0000000,96176.0000000,119
SPFB.Si-9.23,1,20230913,202600,96170.0000000,96188.0000000,96168.0000000,96180.0000000,130
SPFB.Si-9.23,1,20230913,202700,96178.0000000,96179.0000000,96171.0000000,96171.0000000,29
SPFB.Si-9.23,1,20230913,202800,96171.0000000,96202.0000000,96171.0000000,96201.0000000,186
SPFB.Si-9.23,1,20230913,202900,96201.0000000,96221.0000000,96201.0000000,96204.0000000,231
SPFB.Si-9.23,1,20230913,203000,96204.0000000,96215.0000000,96204.0000000,96214.0000000,58
SPFB.Si-9.23,1,20230913,203100,96216.0000000,96226.0000000,96216.0000000,96226.0000000,51
SPFB.Si-9.23,1,20230913,203200,96223.0000000,96226.0000000,96220.0000000,96221.0000000,70
SPFB.Si-9.23,1,20230913,203300,96221.0000000,96229.0000000,96220.0000000,96228.0000000,145
SPFB.Si-9.23,1,20230913,203400,96229.0000000,96229.0000000,96220.0000000,96221.0000000,48
SPFB.Si-9.23,1,20230913,203500,96225.0000000,96226.0000000,96220.0000000,96226.0000000,29
SPFB.Si-9.23,1,20230913,203600,96226.0000000,96237.0000000,96210.0000000,96210.0000000,75
SPFB.Si-9.23,1,20230913,203700,96215.0000000,96226.0000000,96215.0000000,96225.0000000,19
SPFB.Si-9.23,1,20230913,203800,96220.0000000,96220.0000000,96202.0000000,96208.0000000,226
SPFB.Si-9.23,1,20230913,203900,96208.0000000,96259.0000000,96202.0000000,96234.0000000,778
SPFB.Si-9.23,1,20230913,204000,96241.0000000,96242.0000000,96231.0000000,96231.0000000,71
SPFB.Si-9.23,1,20230913,204100,96232.0000000,96242.0000000,96231.0000000,96240.0000000,45
SPFB.Si-9.23,1,20230913,204200,96234.0000000,96240.0000000,96232.0000000,96233.0000000,15
SPFB.Si-9.23,1,20230913,204300,96233.0000000,96235.0000000,96201.0000000,96202.0000000,79
SPFB.Si-9.23,1,20230913,204400,96202.0000000,96227.0000000,96202.0000000,96212.0000000,154
SPFB.Si-9.23,1,20230913,204500,96212.0000000,96215.0000000,96200.0000000,96202.0000000,102
SPFB.Si-9.23,1,20230913,204600,96202.0000000,96209.0000000,96202.0000000,96206.0000000,27
SPFB.Si-9.23,1,20230913,204700,96207.0000000,96215.0000000,96206.0000000,96215.0000000,80
SPFB.Si-9.23,1,20230913,204800,96211.0000000,96215.0000000,96211.0000000,96212.0000000,9
SPFB.Si-9.23,1,20230913,204900,96213.0000000,96213.0000000,96207.0000000,96210.0000000,52
SPFB.Si-9.23,1,20230913,205000,96207.0000000,96210.0000000,96206.0000000,96207.0000000,45
SPFB.Si-9.23,1,20230913,205100,96206.0000000,96207.0000000,96205.0000000,96205.0000000,66
SPFB.Si-9.23,1,20230913,205200,96205.0000000,96211.0000000,96205.0000000,96211.0000000,140
SPFB.Si-9.23,1,20230913,205300,96208.0000000,96212.0000000,96208.0000000,96212.0000000,19
SPFB.Si-9.23,1,20230913,205400,96211.0000000,96230.0000000,96208.0000000,96225.0000000,81
SPFB.Si-9.23,1,20230913,205500,96224.0000000,96242.0000000,96224.0000000,96242.0000000,78
SPFB.Si-9.23,1,20230913,205600,96240.0000000,96253.0000000,96237.0000000,96238.0000000,94
SPFB.Si-9.23,1,20230913,205700,96238.0000000,96251.0000000,96237.0000000,96241.0000000,56
SPFB.Si-9.23,1,20230913,205800,96241.0000000,96241.0000000,96239.0000000,96239.0000000,25
SPFB.Si-9.23,1,20230913,205900,96239.0000000,96245.0000000,96239.0000000,96241.0000000,62
SPFB.Si-9.23,1,20230913,210000,96241.0000000,96249.0000000,96240.0000000,96249.0000000,137
SPFB.Si-9.23,1,20230913,210100,96250.0000000,96324.0000000,96250.0000000,96324.0000000,761
SPFB.Si-9.23,1,20230913,210200,96320.0000000,96331.0000000,96303.0000000,96308.0000000,266
SPFB.Si-9.23,1,20230913,210300,96307.0000000,96332.0000000,96307.0000000,96330.0000000,239
SPFB.Si-9.23,1,20230913,210400,96330.0000000,96350.0000000,96328.0000000,96337.0000000,452
SPFB.Si-9.23,1,20230913,210500,96330.0000000,96337.0000000,96324.0000000,96324.0000000,76
SPFB.Si-9.23,1,20230913,210600,96325.0000000,96333.0000000,96324.0000000,96326.0000000,120
SPFB.Si-9.23,1,20230913,210700,96326.0000000,96349.0000000,96306.0000000,96333.0000000,1001
SPFB.Si-9.23,1,20230913,210800,96331.0000000,96348.0000000,96326.0000000,96338.0000000,212
SPFB.Si-9.23,1,20230913,210900,96334.0000000,96345.0000000,96332.0000000,96345.0000000,187
SPFB.Si-9.23,1,20230913,211000,96344.0000000,96344.0000000,96321.0000000,96336.0000000,209
SPFB.Si-9.23,1,20230913,211100,96337.0000000,96337.0000000,96318.0000000,96322.0000000,60
SPFB.Si-9.23,1,20230913,211200,96319.0000000,96330.0000000,96317.0000000,96323.0000000,101
